qualifyId,raceId,forename,constructorId,number,position,q1,q2,q3
7756,999,Pierre,5,10,17,1:13.749,\N,\N
7757,999,Brendon,5,28,18,1:14.045,\N,\N
7758,999,Lance,3,18,19,1:14.206,\N,\N
7759,999,Stoffel,1,2,20,1:14.401,\N,\N
7760,1000,Kimi,6,7,3,1:17.526,1:32.762,1:36.186
7761,1000,Sebastian,6,5,4,1:16.666,1:28.636,1:36.210
7762,1000,Carlos,4,55,5,1:17.829,1:30.771,1:36.743
7763,1000,Pierre,5,10,6,1:18.577,1:31.286,1:37.591
7764,1000,Max,9,33,7,1:16.940,1:31.178,1:38.032
7765,1000,Brendon,5,28,8,1:18.429,1:32.590,1:38.128
7766,1000,Kevin,210,20,9,1:18.314,1:32.968,1:39.858
7767,1000,Romain,210,8,10,1:17.901,1:33.650,1:40.593
7768,1000,Fernando,1,14,11,1:18.208,1:35.214,
7769,1000,Daniel,9,3,12,1:18.540,1:36.442,
7770,1000,Nico,4,27,13,1:17.905,1:36.506,
7771,1000,Marcus,15,9,14,1:18.641,1:37.075,
7772,1000,Lance,3,18,15,1:18.560,,
7773,1000,Stoffel,1,2,16,1:18.782,,
7774,1000,Charles,15,16,17,1:18.817,,
7775,1000,Esteban,10,31,18,1:19.142,,
7776,1000,Sergio,10,11,19,1:19.200,,
7777,1000,Sergey,3,35,20,1:19.301,,
7778,1000,Lewis,131,44,1,1:17.419,1:31.242,1:35.658
7779,1000,Valtteri,131,77,2,1:17.123,1:32.081,1:35.918
7780,1001,Lewis,131,44,1,1:42.977,1:41.553,1:58.179
7781,1001,Sebastian,6,5,2,1:43.035,1:41.501,1:58.905
7782,1001,Esteban,10,31,3,1:44.003,1:43.302,2:01.851
7783,1001,Sergio,10,11,4,1:44.004,1:43.014,2:01.894
7784,1001,Romain,210,8,5,1:43.597,1:43.042,2:02.122
7785,1001,Kimi,6,7,6,1:42.585,1:41.533,2:02.671
7786,1001,Max,9,33,7,1:43.199,1:42.554,2:02.769
7787,1001,Daniel,9,3,8,1:43.604,1:43.126,2:02.939
7788,1001,Kevin,210,20,9,1:43.834,1:43.320,2:04.933
7789,1001,Valtteri,131,77,10,1:42.805,1:42.191,\N
7790,1001,Pierre,5,10,11,1:44.221,1:43.844,\N
7791,1001,Brendon,5,28,12,1:44.153,1:43.865,\N
7792,1001,Charles,15,16,13,1:43.654,1:44.062,\N
7793,1001,Marcus,15,9,14,1:43.846,1:44.301,\N
7794,1001,Nico,4,27,15,1:44.145,\N,\N
7795,1001,Carlos,4,55,16,1:44.489,\N,\N
7796,1001,Fernando,1,14,17,1:44.917,\N,\N
7797,1001,Sergey,3,35,18,1:44.998,\N,\N
7798,1001,Lance,3,18,19,1:45.134,\N,\N
7799,1001,Stoffel,1,2,20,1:45.307,\N,\N
7800,1002,Kimi,6,7,1,1:20.722,1:19.846,1:19.119
7801,1002,Sebastian,6,5,2,1:20.542,1:19.629,1:19.280
7802,1002,Lewis,131,44,3,1:20.810,1:19.798,1:19.294
7803,1002,Valtteri,131,77,4,1:21.381,1:20.427,1:19.656
7804,1002,Max,9,33,5,1:21.381,1:20.333,1:20.615
7805,1002,Romain,210,8,6,1:21.887,1:21.239,1:20.936
7806,1002,Carlos,4,55,7,1:21.732,1:21.552,1:21.041
7807,1002,Esteban,10,31,8,1:21.570,1:21.315,1:21.099
7808,1002,Pierre,5,10,9,1:21.834,1:21.667,1:21.350
7809,1002,Lance,3,18,10,1:21.838,1:21.494,1:21.627
7810,1002,Kevin,210,20,11,1:21.783,1:21.669,\N
7811,1002,Sergey,3,35,12,1:21.813,1:21.732,\N
7812,1002,Fernando,1,14,13,1:21.850,1:22.568,\N
7813,1002,Nico,4,27,14,1:21.801,\N,\N
7814,1002,Daniel,9,3,15,1:21.280,\N,\N
7815,1002,Sergio,10,11,16,1:21.888,\N,\N
7816,1002,Charles,15,16,17,1:21.889,\N,\N
7817,1002,Brendon,5,28,18,1:21.934,\N,\N
7818,1002,Marcus,15,9,19,1:22.048,\N,\N
7819,1002,Stoffel,1,2,20,1:22.085,\N,\N
7820,1003,Lewis,131,44,1,1:39.403,1:37.344,1:36.015
7821,1003,Max,9,33,2,1:38.751,1:37.214,1:36.334
7822,1003,Sebastian,6,5,3,1:38.218,1:37.876,1:36.628
7823,1003,Valtteri,131,77,4,1:39.291,1:37.254,1:36.702
7824,1003,Kimi,6,7,5,1:38.534,1:37.194,1:36.794
7825,1003,Daniel,9,3,6,1:38.153,1:37.406,1:36.996
7826,1003,Sergio,10,11,7,1:38.814,1:38.342,1:37.985
7827,1003,Romain,210,8,8,1:38.685,1:38.367,1:38.320
7828,1003,Esteban,10,31,9,1:38.912,1:38.534,1:38.365
7829,1003,Nico,4,27,10,1:38.932,1:38.450,1:38.588
7830,1003,Fernando,1,14,11,1:39.022,1:38.641,
7831,1003,Carlos,4,55,12,1:39.103,1:38.716,
7832,1003,Charles,15,16,13,1:39.206,1:38.747,
7833,1003,Marcus,15,9,14,1:39.366,1:39.453,
7834,1003,Pierre,5,10,15,1:39.614,1:39.691,
7835,1003,Kevin,210,20,16,1:39.644,,
7836,1003,Brendon,5,28,17,1:39.809,,
7837,1003,Stoffel,1,2,18,1:39.864,,
7838,1003,Sergey,3,35,19,1:41.263,,
7839,1003,Lance,3,18,20,1:41.334,,
7840,1004,Valtteri,131,77,1,1:32.964,1:32.744,1:31.387
7841,1004,Lewis,131,44,2,1:32.410,1:32.595,1:31.532
7842,1004,Sebastian,6,5,3,1:33.476,1:33.045,1:31.943
7843,1004,Kimi,6,7,4,1:33.341,1:33.065,1:32.237
7844,1004,Kevin,210,20,5,1:34.078,1:33.747,1:33.181
7845,1004,Esteban,10,31,6,1:34.290,1:33.596,1:33.413
7846,1004,Charles,15,16,7,1:33.924,1:33.488,1:33.419
7847,1004,Sergio,10,11,8,1:34.084,1:33.923,1:33.563
7848,1004,Romain,210,8,9,1:34.022,1:33.517,1:33.704
7849,1004,Marcus,15,9,10,1:34.170,1:33.995,1:35.196
7850,1004,Max,9,33,11,1:33.048,\N,\N
7851,1004,Daniel,9,3,12,1:33.247,\N,\N
7852,1004,Pierre,5,10,13,1:34.383,\N,\N
7853,1004,Carlos,4,55,14,1:34.626,\N,\N
7854,1004,Nico,4,27,15,1:34.655,\N,\N
7855,1004,Brendon,5,28,16,1:35.037,\N,\N
7856,1004,Fernando,1,14,17,1:35.504,\N,\N
7857,1004,Sergey,3,35,18,1:35.612,\N,\N
7858,1004,Stoffel,1,2,19,1:35.977,\N,\N
7859,1004,Lance,3,18,20,1:36.437,\N,\N
7860,1005,Lewis,131,44,1,1:28.702,1:28.017,1:27.760
7861,1005,Valtteri,131,77,2,1:29.297,1:27.987,1:28.059
7862,1005,Max,9,33,3,1:29.480,1:28.849,1:29.057
7863,1005,Kimi,6,7,4,1:29.631,1:28.595,1:29.521
7864,1005,Romain,210,8,5,1:29.724,1:29.678,1:29.761
7865,1005,Brendon,5,28,6,1:30.248,1:29.848,1:30.023
7866,1005,Pierre,5,10,7,1:30.137,1:29.810,1:30.093
7867,1005,Esteban,10,31,8,1:29.899,1:29.538,1:30.126
7868,1005,Sebastian,6,5,9,1:29.049,1:28.279,1:32.192
7869,1005,Sergio,10,11,10,1:30.247,1:29.567,1:37.229
7870,1005,Charles,15,16,11,1:29.706,1:29.864,
7871,1005,Kevin,210,20,12,1:30.219,1:30.226,
7872,1005,Carlos,4,55,13,1:30.236,1:30.490,
7873,1005,Lance,3,18,14,1:30.317,1:30.714,
7874,1005,Daniel,9,3,15,1:29.806,,
7875,1005,Nico,4,27,16,1:30.361,,
7876,1005,Sergey,3,35,17,1:30.372,,
7877,1005,Fernando,1,14,18,1:30.573,,
7878,1005,Stoffel,1,2,19,1:31.041,,
7879,1005,Marcus,15,9,20,1:31.213,,
7880,1006,Lewis,131,44,1,1:34.130,1:33.480,1:32.237
7881,1006,Sebastian,6,5,2,1:34.569,1:33.079,1:32.298
7882,1006,Kimi,6,7,3,1:34.703,1:32.884,1:32.307
7883,1006,Valtteri,131,77,4,1:34.518,1:33.702,1:32.616
7884,1006,Daniel,9,3,5,1:34.755,1:34.185,1:33.494
7885,1006,Esteban,10,31,6,1:34.876,1:34.522,1:34.145
7886,1006,Nico,4,27,7,1:34.932,1:34.564,1:34.215
7887,1006,Romain,210,8,8,1:34.892,1:34.419,1:34.250
7888,1006,Charles,15,16,9,1:35.069,1:34.255,1:34.420
7889,1006,Sergio,10,11,10,1:35.193,1:34.525,1:34.594
7890,1006,Carlos,4,55,11,1:34.891,1:34.566,\N
7891,1006,Kevin,210,20,12,1:34.972,1:34.732,\N
7892,1006,Pierre,5,10,13,1:34.850,\N,\N
7893,1006,Brendon,5,28,14,1:35.206,\N,\N
7894,1006,Max,9,33,15,1:34.766,\N,\N
7895,1006,Fernando,1,14,16,1:35.294,\N,\N
7896,1006,Sergey,3,35,17,1:35.362,\N,\N
7897,1006,Lance,3,18,18,1:35.480,\N,\N
7898,1006,Marcus,15,9,19,1:35.536,\N,\N
7899,1006,Stoffel,1,2,20,1:35.735,\N,\N
7900,1007,Daniel,9,3,1,1:15.866,1:15.845,1:14.759
7901,1007,Max,9,33,2,1:15.756,1:15.640,1:14.785
7902,1007,Lewis,131,44,3,1:15.673,1:15.644,1:14.894
7903,1007,Sebastian,6,5,4,1:16.089,1:15.715,1:14.970
7904,1007,Valtteri,131,77,5,1:15.580,1:15.923,1:15.160
7905,1007,Kimi,6,7,6,1:16.446,1:15.996,1:15.330
7906,1007,Nico,4,27,7,1:16.498,1:16.126,1:15.827
7907,1007,Carlos,4,55,8,1:16.813,1:16.188,1:16.084
7908,1007,Charles,15,16,9,1:16.862,1:16.320,1:16.189
7909,1007,Marcus,15,9,10,1:16.701,1:16.633,1:16.513
7910,1007,Esteban,10,31,11,1:16.252,1:16.844,
7911,1007,Sergio,10,11,13,1:16.242,1:17.167,
7912,1007,Brendon,5,28,14,1:16.682,1:17.184,
7913,1007,Pierre,5,10,15,1:16.828,,
7914,1007,Romain,210,8,16,1:16.911,,
7915,1007,Stoffel,1,2,17,1:16.966,,
7916,1007,Kevin,210,20,18,1:17.599,,
7917,1007,Lance,3,18,19,1:17.689,,
7918,1007,Sergey,3,35,20,1:17.886,,
7919,1007,Fernando,1,14,12,1:16.857,1:16.871,
7920,1008,Lewis,131,44,1,1:08.464,1:07.795,1:07.281
7921,1008,Sebastian,6,5,2,1:08.452,1:07.776,1:07.374
7922,1008,Valtteri,131,77,3,1:08.492,1:07.727,1:07.441
7923,1008,Kimi,6,7,4,1:08.452,1:08.028,1:07.456
7924,1008,Max,9,33,5,1:08.205,1:08.017,1:07.778
7925,1008,Daniel,9,3,6,1:08.544,1:08.055,1:07.780
7926,1008,Marcus,15,9,7,1:08.754,1:08.579,1:08.296
7927,1008,Charles,15,16,8,1:08.667,1:08.335,1:08.492
7928,1008,Romain,210,8,9,1:08.735,1:08.239,1:08.517
7929,1008,Pierre,5,10,10,1:09.046,1:08.616,1:09.029
7930,1008,Kevin,210,20,11,1:08.474,1:08.659,\N
7931,1008,Sergio,10,11,12,1:09.217,1:08.741,\N
7932,1008,Esteban,10,31,13,1:09.264,1:08.770,\N
7933,1008,Nico,4,27,14,1:09.009,1:08.834,\N
7934,1008,Sergey,3,35,15,1:09.259,1:10.381,\N
7935,1008,Carlos,4,55,16,1:09.269,\N,\N
7936,1008,Brendon,5,28,17,1:09.280,\N,\N
7937,1008,Fernando,1,14,18,1:09.402,\N,\N
7938,1008,Lance,3,18,19,1:09.441,\N,\N
7939,1008,Stoffel,1,2,20,1:09.601,\N,\N
7940,1009,Lewis,131,44,1,1:36.828,1:35.693,1:34.794
7941,1009,Valtteri,131,77,2,1:36.789,1:36.392,1:34.956
7942,1009,Sebastian,6,5,3,1:36.775,1:36.345,1:35.125
7943,1009,Kimi,6,7,4,1:37.010,1:36.735,1:35.365
7944,1009,Daniel,9,3,5,1:37.117,1:36.964,1:35.401
7945,1009,Max,9,33,6,1:37.195,1:36.144,1:35.589
7946,1009,Romain,210,8,7,1:37.575,1:36.732,1:36.192
7947,1009,Charles,15,16,8,1:37.124,1:36.580,1:36.237
7948,1009,Esteban,10,31,9,1:36.936,1:36.814,1:36.540
7949,1009,Nico,4,27,10,1:37.569,1:36.630,1:36.542
7950,1009,Carlos,4,55,11,1:37.757,1:36.982,\N
7951,1009,Marcus,15,9,12,1:37.619,1:37.132,\N
7952,1009,Kevin,210,20,13,1:37.934,1:37.309,\N
7953,1009,Sergio,10,11,14,1:37.255,1:37.541,\N
7954,1009,Fernando,1,14,15,1:37.890,1:37.743,\N
7955,1009,Brendon,5,28,16,1:37.994,\N,\N
7956,1009,Pierre,5,10,17,1:38.166,\N,\N
7957,1009,Stoffel,1,2,18,1:38.577,\N,\N
7958,1009,Sergey,3,35,19,1:38.635,\N,\N
7959,1009,Lance,3,18,20,1:38.682,\N,\N
7960,1010,Lewis,131,44,1,1:22.043,1:21.014,1:20.486
7961,1010,Valtteri,131,77,2,1:22.367,1:21.193,1:20.598
7962,1010,Sebastian,6,5,3,1:22.885,1:21.912,1:21.190
7963,1010,Max,9,33,4,1:22.876,1:21.678,1:21.320
7964,1010,Charles,6,16,5,1:22.017,1:21.739,1:21.442
7965,1010,Romain,210,8,6,1:22.959,1:21.870,1:21.826
7966,1010,Kevin,210,20,7,1:22.519,1:22.221,1:22.099
7967,1010,Lando,1,4,8,1:22.702,1:22.423,1:22.304
7968,1010,Kimi,51,7,9,1:22.966,1:22.349,1:22.314
7969,1010,Sergio,211,11,10,1:22.908,1:22.532,1:22.781
7970,1010,Nico,4,27,11,1:22.540,1:22.562,\N
7971,1010,Daniel,4,3,12,1:22.921,1:22.570,\N
7972,1010,Alexander,5,23,13,1:22.757,1:22.636,\N
7973,1010,Antonio,51,99,14,1:22.431,1:22.714,\N
7974,1010,Daniil,5,26,15,1:22.511,1:22.774,\N
7975,1010,Lance,211,18,16,1:23.017,\N,\N
7976,1010,Pierre,9,10,17,1:23.020,\N,\N
7977,1010,Carlos,1,55,18,1:23.084,\N,\N
7978,1010,George,3,63,19,1:24.360,\N,\N
7979,1010,Robert,3,88,20,1:26.067,\N,\N
7980,1011,Charles,6,16,1,1:28.495,1:28.046,1:27.866
7981,1011,Sebastian,6,5,2,1:28.733,1:28.356,1:28.160
7982,1011,Lewis,131,44,3,1:29.262,1:28.578,1:28.190
7983,1011,Valtteri,131,77,4,1:29.498,1:28.830,1:28.256
7984,1011,Max,9,33,5,1:29.579,1:29.109,1:28.752
7985,1011,Kevin,210,20,6,1:29.532,1:29.017,1:28.757
7986,1011,Carlos,1,55,7,1:29.528,1:29.055,1:28.813
7987,1011,Romain,210,8,8,1:29.688,1:29.249,1:29.015
7988,1011,Kimi,51,7,9,1:29.959,1:29.471,1:29.022
7989,1011,Lando,1,4,10,1:29.381,1:29.258,1:29.043
7990,1011,Daniel,4,3,11,1:29.859,1:29.488,\N
7991,1011,Alexander,5,23,12,1:29.514,1:29.513,\N
7992,1011,Pierre,9,10,13,1:29.900,1:29.526,\N
7993,1011,Sergio,211,11,14,1:29.893,1:29.756,\N
7994,1011,Daniil,5,26,15,1:29.876,1:29.854,\N
7995,1011,Antonio,51,99,16,1:30.026,\N,\N
7996,1011,Nico,4,27,17,1:30.034,\N,\N
7997,1011,Lance,211,18,18,1:30.217,\N,\N
7998,1011,George,3,63,19,1:31.759,\N,\N
7999,1011,Robert,3,88,20,1:31.799,\N,\N
8000,1012,Valtteri,131,77,1,1:32.658,1:31.728,1:31.547
8001,1012,Lewis,131,44,2,1:33.115,1:31.637,1:31.570
8002,1012,Sebastian,6,5,3,1:33.557,1:32.232,1:31.848
8003,1012,Charles,6,16,4,1:32.712,1:32.324,1:31.865
8004,1012,Max,9,33,5,1:33.274,1:32.369,1:32.089
8005,1012,Pierre,9,10,6,1:33.863,1:32.948,1:32.930
8006,1012,Daniel,4,3,7,1:33.709,1:33.214,1:32.958
8007,1012,Nico,4,27,8,1:33.644,1:33.968,1:32.962
8008,1012,Kevin,210,20,9,1:34.036,1:33.150,
8009,1012,Romain,210,8,10,1:33.752,1:33.156,
8010,1012,Daniil,5,26,11,1:33.783,1:33.236,
8011,1012,Sergio,211,11,12,1:34.026,1:33.299,
8012,1012,Kimi,51,7,13,1:34.125,1:33.419,
8013,1012,Carlos,1,55,14,1:33.686,1:33.523,
8014,1012,Lando,1,4,15,1:34.148,1:33.967,
8015,1012,Lance,211,18,16,1:34.292,,
8016,1012,George,3,63,17,1:35.253,,
8017,1012,Robert,3,88,18,1:35.281,,
8018,1013,Valtteri,131,77,1,1:42.026,1:41.500,1:40.495
8019,1013,Lewis,131,44,2,1:41.614,1:41.580,1:40.554
8020,1013,Sebastian,6,5,3,1:42.042,1:41.889,1:40.797
8021,1013,Max,9,33,4,1:41.727,1:41.388,1:41.069
8022,1013,Sergio,211,11,5,1:42.249,1:41.870,1:41.593
8023,1013,Daniil,5,26,6,1:42.324,1:42.221,1:41.681
8024,1013,Lando,1,4,7,1:42.371,1:42.084,1:41.886
8025,1013,Antonio,51,99,8,1:42.140,1:42.381,1:42.424
8026,1013,Charles,6,16,9,1:41.426,1:41.995,
8027,1013,Carlos,1,55,10,1:41.936,1:42.398,
8028,1013,Daniel,4,3,11,1:42.486,1:42.477,
8029,1013,Alexander,5,23,12,1:42.154,1:42.494,
8030,1013,Kevin,210,20,13,1:42.382,1:42.699,
8031,1013,Lance,211,18,14,1:42.630,,
8032,1013,Romain,210,8,15,1:43.407,,
8033,1013,Nico,4,27,16,1:43.427,,
8034,1013,George,3,63,17,1:45.062,,
8035,1013,Robert,3,88,18,1:45.455,,
8036,1013,Kimi,51,7,19,,,
8037,1013,Pierre,9,10,20,,,
8038,1014,Valtteri,131,77,1,1:16.979,1:15.924,1:15.406
8039,1014,Lewis,131,44,2,1:17.292,1:16.038,1:16.040
8040,1014,Sebastian,6,5,3,1:17.425,1:16.667,1:16.272
8041,1014,Max,9,33,4,1:17.244,1:16.726,1:16.357
8042,1014,Charles,6,16,5,1:17.388,1:16.714,1:16.588
8043,1014,Pierre,9,10,6,1:17.862,1:16.932,1:16.708
8044,1014,Romain,210,8,7,1:18.042,1:17.066,1:16.911
8045,1014,Kevin,210,20,8,1:17.669,1:17.272,1:16.922
8046,1014,Daniil,5,26,9,1:17.914,1:17.243,1:17.573
8047,1014,Daniel,4,3,10,1:18.385,1:17.299,1:18.106
8048,1014,Lando,1,4,11,1:17.611,1:17.338,\N
8049,1014,Alexander,5,23,12,1:17.796,1:17.445,\N
8050,1014,Carlos,1,55,13,1:17.760,1:17.599,\N
8051,1014,Kimi,51,7,14,1:18.132,1:17.788,\N
8052,1014,Sergio,211,11,15,1:18.286,1:17.886,\N
8053,1014,Nico,4,27,16,1:18.404,\N,\N
8054,1014,Lance,211,18,17,1:18.471,\N,\N
8055,1014,Antonio,51,99,18,1:18.664,\N,\N
8056,1014,George,3,63,19,1:19.072,\N,\N
8057,1014,Robert,3,88,20,1:20.254,\N,\N
8058,1015,Lewis,131,44,1,1:11.542,1:10.835,1:10.166
8059,1015,Valtteri,131,77,2,1:11.562,1:10.701,1:10.252
8060,1015,Max,9,33,3,1:11.597,1:10.618,1:10.641
8061,1015,Sebastian,6,5,4,1:11.434,1:11.227,1:10.947
8062,1015,Pierre,9,10,5,1:11.740,1:11.457,1:11.041
8063,1015,Kevin,210,20,6,1:11.865,1:11.363,1:11.109
8064,1015,Daniel,4,3,7,1:11.767,1:11.543,1:11.218
8065,1015,Daniil,5,26,8,1:11.602,1:11.412,1:11.271
8066,1015,Carlos,1,55,9,1:11.872,1:11.608,1:11.417
8067,1015,Alexander,5,23,10,1:12.007,1:11.429,1:11.653
8068,1015,Nico,4,27,11,1:12.097,1:11.670,\N
8069,1015,Lando,1,4,12,1:11.845,1:11.724,\N
8070,1015,Romain,210,8,13,1:11.837,1:12.027,\N
8071,1015,Kimi,51,7,14,1:11.993,1:12.115,\N
8072,1015,Antonio,51,99,15,1:11.976,1:12.185,\N
8073,1015,Charles,6,16,16,1:12.149,\N,\N
8074,1015,Sergio,211,11,17,1:12.233,\N,\N
8075,1015,Lance,211,18,18,1:12.846,\N,\N
8076,1015,George,3,63,19,1:13.477,\N,\N
8077,1015,Robert,3,88,20,1:13.751,\N,\N
8078,1016,Sebastian,6,5,1,1:11.200,1:11.142,1:10.240
8079,1016,Lewis,131,44,2,1:11.518,1:11.010,1:10.446
8080,1016,Charles,6,16,3,1:11.214,1:11.205,1:10.920
8081,1016,Daniel,4,3,4,1:11.837,1:11.532,1:11.071
8082,1016,Pierre,9,10,5,1:12.023,1:11.196,1:11.079
8083,1016,Valtteri,131,77,6,1:11.229,1:11.095,1:11.101
8084,1016,Nico,4,27,7,1:11.720,1:11.553,1:11.324
8085,1016,Lando,1,4,8,1:11.780,1:11.735,1:11.863
8086,1016,Carlos,1,55,9,1:11.750,1:11.572,1:13.981
8087,1016,Kevin,210,20,10,1:12.107,1:11.786,\N
8088,1016,Max,9,33,11,1:11.619,1:11.800,\N
8089,1016,Daniil,5,26,12,1:11.965,1:11.921,\N
8090,1016,Antonio,51,99,13,1:12.122,1:12.136,\N
8091,1016,Alexander,5,23,14,1:12.020,1:12.193,\N
8092,1016,Romain,210,8,15,1:12.109,\N,\N
8093,1016,Sergio,211,11,16,1:12.197,\N,\N
8094,1016,Kimi,51,7,17,1:12.230,\N,\N
8095,1016,Lance,211,18,18,1:12.266,\N,\N
8096,1016,George,3,63,19,1:13.617,\N,\N
8097,1016,Robert,3,88,20,1:14.393,\N,\N
8098,1017,Lewis,131,44,1,1:30.609,1:29.520,1:28.319
8099,1017,Valtteri,131,77,2,1:30.550,1:29.437,1:28.605
8100,1017,Charles,6,16,3,1:30.647,1:29.699,1:28.965
8101,1017,Max,9,33,4,1:31.327,1:30.099,1:29.409
8102,1017,Lando,1,4,5,1:30.989,1:30.019,1:29.418
8103,1017,Carlos,1,55,6,1:31.073,1:30.319,1:29.522
8104,1017,Sebastian,6,5,7,1:31.075,1:29.506,1:29.799
8105,1017,Daniel,4,3,8,1:30.954,1:30.369,1:29.918
8106,1017,Pierre,9,10,9,1:31.152,1:30.421,1:30.184
8107,1017,Antonio,51,99,10,1:31.180,1:30.408,1:33.420
8108,1017,Alexander,5,23,11,1:31.445,1:30.461,\N
8109,1017,Kimi,51,7,12,1:30.972,1:30.533,\N
8110,1017,Nico,4,27,13,1:30.865,1:30.544,\N
8111,1017,Sergio,211,11,14,1:30.964,1:30.738,\N
8112,1017,Kevin,210,20,15,1:31.166,1:31.440,\N
8113,1017,Daniil,5,26,16,1:31.564,\N,\N
8114,1017,Romain,210,8,17,1:31.626,\N,\N
8115,1017,Lance,211,18,18,1:31.726,\N,\N
8116,1017,George,3,63,19,1:32.789,\N,\N
8117,1017,Robert,3,88,20,1:33.205,\N,\N
8118,1018,Charles,6,16,1,1:04.138,1:03.378,1:03.003
8119,1018,Lewis,131,44,2,1:03.818,1:03.803,1:03.262
8120,1018,Max,9,33,3,1:03.807,1:03.835,1:03.439
8121,1018,Valtteri,131,77,4,1:04.084,1:03.863,1:03.537
8122,1018,Kevin,210,20,5,1:04.778,1:04.466,1:04.072
8123,1018,Lando,1,4,6,1:04.361,1:04.211,1:04.099
8124,1018,Kimi,51,7,7,1:04.615,1:04.056,1:04.166
8125,1018,Antonio,51,99,8,1:04.450,1:04.194,1:04.179
8126,1018,Pierre,9,10,9,1:04.412,1:03.988,1:04.199
8127,1018,Sebastian,6,5,10,1:04.430,1:03.667,\N
8128,1018,Romain,210,8,11,1:04.552,1:04.490,\N
8129,1018,Nico,4,27,12,1:04.733,1:04.516,\N
8130,1018,Alexander,5,23,13,1:04.708,1:04.665,\N
8131,1018,Daniel,4,3,14,1:04.647,1:04.790,\N
8132,1018,Carlos,1,55,15,1:04.453,1:13.601,\N
8133,1018,Sergio,211,11,16,1:04.789,\N,\N
8134,1018,Lance,211,18,17,1:04.832,\N,\N
8135,1018,Daniil,5,26,18,1:05.324,\N,\N
8136,1018,George,3,63,19,1:05.904,\N,\N
8137,1018,Robert,3,88,20,1:06.206,\N,\N
8138,1019,Valtteri,131,77,1,1:25.750,1:25.672,1:25.093
8139,1019,Lewis,131,44,2,1:25.513,1:25.840,1:25.099
8140,1019,Charles,6,16,3,1:25.533,1:25.546,1:25.172
8141,1019,Max,9,33,4,1:25.700,1:25.848,1:25.276
8142,1019,Pierre,9,10,5,1:26.273,1:26.038,1:25.590
8143,1019,Sebastian,6,5,6,1:25.898,1:26.023,1:25.787
8144,1019,Daniel,4,3,7,1:26.428,1:26.283,1:26.182
8145,1019,Lando,1,4,8,1:26.079,1:26.385,1:26.224
8146,1019,Alexander,5,23,9,1:26.482,1:26.403,1:26.345
8147,1019,Nico,4,27,10,1:26.568,1:26.397,1:26.386
8148,1019,Antonio,51,99,11,1:26.449,1:26.519,\N
8149,1019,Kimi,51,7,12,1:26.558,1:26.546,\N
8150,1019,Carlos,1,55,13,1:26.203,1:26.578,\N
8151,1019,Romain,210,8,14,1:26.347,1:26.757,\N
8152,1019,Sergio,211,11,15,1:26.649,1:26.928,\N
8153,1019,Kevin,210,20,16,1:26.662,\N,\N
8154,1019,Daniil,5,26,17,1:26.721,\N,\N
8155,1019,Lance,211,18,18,1:26.762,\N,\N
8156,1019,George,3,63,19,1:27.789,\N,\N
8157,1019,Robert,3,88,20,1:28.257,\N,\N
8158,1020,Lewis,131,44,1,1:12.852,1:12.149,1:11.767
8159,1020,Max,9,33,2,1:12.593,1:12.427,1:12.113
8160,1020,Valtteri,131,77,3,1:13.075,1:12.424,1:12.129
8161,1020,Pierre,9,10,4,1:12.991,1:12.385,1:12.522
8162,1020,Kimi,51,7,5,1:13.066,1:12.519,1:12.538
8163,1020,Romain,210,8,6,1:13.146,1:12.769,1:12.851
8164,1020,Carlos,1,55,7,1:13.221,1:12.632,1:12.897
8165,1020,Sergio,211,11,8,1:13.194,1:12.776,1:13.065
8166,1020,Nico,4,27,9,1:13.186,1:12.766,1:13.126
8167,1020,Charles,6,16,10,1:12.229,1:12.344,
8168,1020,Antonio,51,99,11,1:13.170,1:12.786,
8169,1020,Kevin,210,20,12,1:13.103,1:12.789,
8170,1020,Daniel,4,3,13,1:13.131,1:12.799,
8171,1020,Daniil,5,26,14,1:13.278,1:13.135,
8172,1020,Lance,211,18,15,1:13.256,1:13.450,
8173,1020,Lando,1,4,16,1:13.333,,
8174,1020,Alexander,5,23,17,1:13.461,,
8175,1020,George,3,63,18,1:14.721,,
8176,1020,Robert,3,88,19,1:14.839,,
8177,1020,Sebastian,6,5,20,,,
8178,1021,Max,9,33,1,1:15.817,1:15.573,1:14.572
8179,1021,Valtteri,131,77,2,1:16.078,1:15.669,1:14.590
8180,1021,Lewis,131,44,3,1:16.068,1:15.548,1:14.769
8181,1021,Charles,6,16,4,1:16.337,1:15.792,1:15.043
8182,1021,Sebastian,6,5,5,1:16.452,1:15.885,1:15.071
8183,1021,Pierre,9,10,6,1:16.716,1:16.393,1:15.450
8184,1021,Lando,1,4,7,1:16.697,1:16.060,1:15.800
8185,1021,Carlos,1,55,8,1:16.493,1:16.308,1:15.852
8186,1021,Romain,210,8,9,1:16.978,1:16.319,1:16.013
8187,1021,Kimi,51,7,10,1:16.506,1:16.518,1:16.041
8188,1021,Nico,4,27,11,1:16.790,1:16.565,\N
8189,1021,Alexander,5,23,12,1:16.912,1:16.687,\N
8190,1021,Daniil,5,26,13,1:16.750,1:16.692,\N
8191,1021,Antonio,51,99,14,1:16.894,1:16.804,\N
8192,1021,Kevin,210,20,15,1:16.122,1:17.081,\N
8193,1021,George,3,63,16,1:17.031,\N,\N
8194,1021,Sergio,211,11,17,1:17.109,\N,\N
8195,1021,Daniel,4,3,18,1:17.257,\N,\N
